Order_ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Type_of_order,Type_of_vehicle,Weather_conditions,Road_traffic_density,Festival,City,Order_Date,Time_Orderd,Time_Order_picked,Distance_km,Time_taken_min,Day_of_week,Day_name,Month,Is_weekend,Order_hour,Pickup_hour,Time_period,Is_peak_hour,Preparation_time_min,Distance_category,Age_group,Rating_category,Delivery_person_ID_num,Experience_level
ORD000095,DEL082,44,4.0,12.913927263195012,77.6930666128463,12.974992093343898,77.59698668134006,Snack,motorcycle,Sunny,Low,No,Urban,2024-07-10,12:53,13:18,12.636591559799031,48,2,Wednesday,7,0,12,13,Afternoon,1,25.0,Far,Senior,Average,82,New
ORD000096,DEL022,32,4.9,13.010573878705154,77.64023929391388,12.95688785346262,77.630917710485,Snack,scooter,Fog,Medium,No,Semi-Urban,2024-06-14,12:29,12:42,6.048309661422491,41,4,Friday,6,0,12,12,Afternoon,1,13.0,Moderate,Middle,Excellent,22,Experienced
ORD000097,DEL069,28,3.8,13.015147786498536,77.62817979245457,13.08382054025562,77.5443910144182,Buffet,scooter,Cloudy,Medium,No,Semi-Urban,2024-12-28,22:40,23:01,12.025202524949435,90,5,Saturday,12,1,22,23,Night,0,21.0,Far,Middle,Average,69,New
ORD000098,DEL094,34,4.8,12.942867975868594,77.62271060836828,12.925404714539429,77.51631462897419,Meal,motorcycle,Sunny,Low,No,Urban,2024-05-17,12:21,12:37,11.967977547458538,46,4,Friday,5,0,12,12,Afternoon,1,16.0,Far,Middle,Excellent,94,New
ORD000099,DEL032,32,3.5,12.994205816820877,77.57974284987075,12.986406158262437,77.57067035305028,Meal,scooter,Sunny,High,No,Metropolitan,2024-01-23,22:20,22:41,1.3280391448303208,15,1,Tuesday,1,0,22,22,Night,0,21.0,Very_Close,Middle,Average,32,Experienced
ORD000100,DEL021,20,3.6,12.991888302374733,77.66783833822844,13.053396725644426,77.65973589338708,Meal,scooter,Sunny,High,No,Urban,2024-10-18,12:51,13:20,6.886416870963387,55,4,Friday,10,0,12,13,Afternoon,1,29.0,Moderate,Young,Average,21,Experienced
ORD000101,DEL060,44,4.8,13.02457522980412,77.57618772050114,12.929627419095077,77.58936746206989,Meal,scooter,Cloudy,Medium,No,Urban,2024-11-25,12:47,13:17,10.640258948834996,63,0,Monday,11,0,12,13,Afternoon,1,30.0,Far,Senior,Excellent,60,Intermediate
ORD000102,DEL049,26,4.4,12.951922819734785,77.64004872686512,13.086585506708188,77.53363007280261,Drinks,motorcycle,Sunny,Low,No,Metropolitan,2024-02-06,20:24,20:47,19.051613040794905,56,1,Tuesday,2,0,20,20,Evening,1,23.0,Far,Middle,Good,49,Intermediate
ORD000103,DEL035,28,4.6,13.016349683589638,77.55862872894294,13.005250481352917,77.60901960581214,Meal,motorcycle,Sunny,Medium,No,Semi-Urban,2024-02-17,13:15,13:34,5.727463143473442,32,5,Saturday,2,1,13,13,Afternoon,1,19.0,Close,Middle,Excellent,35,Experienced
ORD000104,DEL082,43,3.8,12.948190408527388,77.52955128835326,13.00096313089742,77.55276807214956,Meal,motorcycle,Cloudy,Jam,No,Semi-Urban,2024-07-23,13:10,13:35,6.399589726062083,60,1,Tuesday,7,0,13,13,Afternoon,1,25.0,Moderate,Senior,Average,82,New
ORD000105,DEL089,20,4.3,12.989289054440782,77.5259526614596,12.984855482159862,77.68933356139264,Snack,motorcycle,Cloudy,Low,Yes,Metropolitan,2024-07-17,17:41,17:56,18.141955939109828,89,2,Wednesday,7,0,17,17,Evening,0,15.0,Far,Young,Good,89,New
ORD000106,DEL072,31,4.6,12.92454113986746,77.62691177133816,13.073490038298909,77.61548252813216,Snack,bicycle,Cloudy,Low,No,Metropolitan,2024-11-30,14:31,14:54,16.581929572716504,90,5,Saturday,11,1,14,14,Afternoon,1,23.0,Far,Middle,Excellent,72,New
ORD000107,DEL029,27,4.4,12.907460109572297,77.56559098609591,13.089688281762744,77.696592485215,Snack,motorcycle,Sunny,Jam,No,Semi-Urban,2024-08-09,17:57,18:23,24.911649533481253,90,4,Friday,8,0,17,18,Evening,0,26.0,Far,Middle,Good,29,Experienced
ORD000108,DEL088,43,4.2,12.964117461198349,77.55500985771847,12.976013605243557,77.50861455716313,Meal,scooter,Sunny,High,No,Semi-Urban,2024-12-16,19:42,20:01,5.316473776245372,41,0,Monday,12,0,19,20,Evening,1,19.0,Close,Senior,Good,88,New
ORD000109,DEL042,30,4.9,12.954914350129949,77.6184118658713,13.008478730050014,77.50231191804369,Snack,electric_scooter,Sunny,High,No,Urban,2024-02-19,14:31,14:56,14.1925299203625,81,0,Monday,2,0,14,14,Afternoon,1,25.0,Far,Middle,Excellent,42,Intermediate
ORD000110,DEL099,38,4.5,12.98138718240627,77.5051339508931,12.963084626566433,77.59541911587431,Meal,bicycle,Sunny,High,No,Semi-Urban,2024-08-16,23:17,23:35,10.22550084089427,90,4,Friday,8,0,23,23,Night,0,18.0,Far,Senior,Good,99,New
ORD000111,DEL100,36,4.9,13.092396524000067,77.54924513039694,12.97360335233427,77.67239989739909,Snack,motorcycle,Sunny,Low,No,Urban,2024-10-15,10:48,11:11,18.993301522322845,57,1,Tuesday,10,0,10,11,Morning,0,23.0,Far,Senior,Excellent,100,New
ORD000112,DEL008,27,4.6,13.004445858954066,77.56810945706341,12.905666712124516,77.60488138945662,Drinks,bicycle,Rainy,High,No,Metropolitan,2024-08-04,13:27,13:45,11.69957632454315,90,6,Sunday,8,1,13,13,Afternoon,1,18.0,Far,Middle,Excellent,8,Experienced
ORD000113,DEL030,22,4.6,13.010635341227353,77.64167471812144,13.057187096882084,77.67523733059328,Snack,electric_scooter,Stormy,High,No,Urban,2024-11-18,12:32,12:53,6.370196010480055,60,0,Monday,11,0,12,12,Afternoon,1,21.0,Moderate,Young,Excellent,30,Experienced
ORD000114,DEL005,22,3.6,13.088320207757477,77.60900024943275,13.093866628151808,77.52611321329073,Meal,scooter,Stormy,Low,No,Urban,2024-06-23,15:41,16:01,9.221036331747836,78,6,Sunday,6,1,15,16,Afternoon,0,20.0,Moderate,Young,Average,5,Experienced
ORD000115,DEL041,20,4.0,13.084229427518366,77.6711977234253,13.053905310369537,77.63986545696697,Snack,scooter,Sunny,High,Yes,Metropolitan,2024-12-17,23:33,23:44,4.8399856870638684,42,1,Tuesday,12,0,23,23,Night,0,11.0,Close,Young,Average,41,Intermediate
ORD000116,DEL052,24,4.8,13.076822390780084,77.56690127259971,13.003642284152292,77.63197546942847,Snack,scooter,Rainy,High,No,Urban,2024-11-18,10:18,10:42,10.870056691587488,82,0,Monday,11,0,10,10,Morning,0,24.0,Far,Young,Excellent,52,Intermediate
ORD000117,DEL035,29,3.8,12.919598948405945,77.55928819845508,13.065501998628225,77.60899276294333,Drinks,bicycle,Sunny,Medium,No,Urban,2024-08-27,19:19,19:33,17.109217451415525,90,1,Tuesday,8,0,19,19,Evening,1,14.0,Far,Middle,Average,35,Experienced
ORD000118,DEL009,26,3.7,13.026859482104069,77.50663948171301,13.071575808616616,77.58102095879742,Meal,scooter,Sunny,Medium,No,Urban,2024-03-17,17:53,18:19,9.63346611097148,64,6,Sunday,3,1,17,18,Evening,0,26.0,Moderate,Middle,Average,9,Experienced
ORD000119,DEL028,28,4.0,13.061619796098702,77.69034346012768,13.008904526185656,77.6294136683175,Meal,motorcycle,Cloudy,Medium,Yes,Metropolitan,2024-05-07,14:36,14:53,8.943142089417575,71,1,Tuesday,5,0,14,14,Afternoon,1,17.0,Moderate,Middle,Average,28,Experienced
ORD000120,DEL073,26,3.8,13.067114937915418,77.60029842927902,13.087431497135976,77.61001845625972,Meal,electric_scooter,Cloudy,Low,No,Urban,2024-01-25,12:32,12:45,2.4999445112443146,15,3,Thursday,1,0,12,12,Afternoon,1,13.0,Very_Close,Middle,Average,73,New
ORD000121,DEL092,28,4.9,13.01558142850038,77.60050478293877,12.9060340386114,77.55452512789302,Meal,motorcycle,Cloudy,Low,No,Metropolitan,2024-02-25,19:06,19:16,13.1874163297352,56,6,Sunday,2,1,19,19,Evening,1,10.0,Far,Middle,Excellent,92,New
ORD000122,DEL041,27,4.8,12.903499109497234,77.68468722906913,12.902019201965707,77.5209230852759,Meal,scooter,Sunny,Jam,No,Urban,2024-08-25,16:22,16:35,18.178562184134933,90,6,Sunday,8,1,16,16,Afternoon,0,13.0,Far,Middle,Excellent,41,Intermediate
ORD000123,DEL028,31,4.2,13.094742580328347,77.55798364718572,12.916291872832934,77.57732973299754,Meal,scooter,Sunny,Medium,No,Semi-Urban,2024-05-10,20:01,20:28,19.9240906382614,90,4,Friday,5,0,20,20,Evening,1,27.0,Far,Middle,Good,28,Experienced
ORD000124,DEL084,21,3.6,12.994439340551624,77.56642122600915,12.911571543090693,77.60248722341667,Meal,scooter,Fog,Low,No,Urban,2024-02-28,22:11,22:32,10.031740083172906,65,2,Wednesday,2,0,22,22,Night,0,21.0,Far,Young,Average,84,New
ORD000125,DEL064,20,4.6,12.97871917905472,77.63126953887902,12.98492219755644,77.60170307506215,Buffet,scooter,Fog,Medium,Yes,Semi-Urban,2024-04-03,09:05,09:16,3.3533267568197926,36,2,Wednesday,4,0,9,9,Morning,0,11.0,Close,Young,Excellent,64,Intermediate
ORD000126,DEL051,35,4.4,12.978989742735452,77.65703519097988,13.088064220784396,77.58511648042857,Meal,motorcycle,Sunny,Medium,No,Urban,2024-08-01,17:20,17:46,14.502201056092678,74,3,Thursday,8,0,17,17,Evening,0,26.0,Far,Middle,Good,51,Intermediate
ORD000127,DEL083,42,5.0,12.984830176011654,77.6398621450865,13.035044709998386,77.5654710337988,Meal,motorcycle,Cloudy,High,No,Metropolitan,2024-10-27,22:39,23:06,9.962543333818845,64,6,Sunday,10,1,22,23,Night,0,27.0,Moderate,Senior,Excellent,83,New
ORD000128,DEL059,42,4.3,12.94843614363455,77.65774365650446,13.03189057224889,77.57009881504197,Meal,motorcycle,Sunny,Medium,No,Metropolitan,2024-05-15,13:13,13:24,13.433412377678728,68,2,Wednesday,5,0,13,13,Afternoon,1,11.0,Far,Senior,Good,59,Intermediate
ORD000129,DEL019,43,4.0,12.965466725149966,77.61502160785813,12.976977208467376,77.5531690566883,Meal,bicycle,Cloudy,High,No,Metropolitan,2024-04-04,20:16,20:43,6.98350509116116,86,3,Thursday,4,0,20,20,Evening,1,27.0,Moderate,Senior,Average,19,Experienced
ORD000130,DEL034,24,4.3,13.097071521954948,77.67256469654232,13.006753291235848,77.6159816532094,Meal,scooter,Sunny,Medium,No,Urban,2024-12-10,20:01,20:26,11.830237938853728,70,1,Tuesday,12,0,20,20,Evening,1,25.0,Far,Young,Good,34,Experienced
ORD000131,DEL018,22,5.0,12.97363360005122,77.61002134601384,12.960834939308883,77.66997748883045,Meal,motorcycle,Rainy,Low,No,Metropolitan,2024-01-03,12:10,12:30,6.8050738579932615,37,2,Wednesday,1,0,12,12,Afternoon,1,20.0,Moderate,Young,Excellent,18,Experienced
ORD000132,DEL032,31,4.5,13.005345003294758,77.54586812545024,13.003567547880532,77.6759379426071,Meal,motorcycle,Sunny,Medium,No,Urban,2024-12-01,21:25,21:47,14.439097715954178,75,6,Sunday,12,1,21,21,Night,1,22.0,Far,Middle,Good,32,Experienced
ORD000133,DEL096,27,4.5,13.069658853195044,77.60834022129973,13.049332181742948,77.69874499120746,Buffet,motorcycle,Cloudy,High,No,Metropolitan,2024-12-02,23:19,23:38,10.2854519029017,87,0,Monday,12,0,23,23,Night,0,19.0,Far,Middle,Good,96,New
ORD000134,DEL072,41,3.9,13.005485562221772,77.64258893703139,13.01173849285066,77.51776365416507,Meal,motorcycle,Sunny,Low,No,Metropolitan,2024-11-12,19:44,20:05,13.87297982347673,63,1,Tuesday,11,0,19,20,Evening,1,21.0,Far,Senior,Average,72,New
ORD000135,DEL069,22,4.6,12.964890684323631,77.63071506788299,12.983774367844712,77.54285165247344,Snack,bicycle,Sunny,High,No,Urban,2024-12-10,20:51,21:01,9.975543056343572,73,1,Tuesday,12,0,20,21,Evening,1,10.0,Moderate,Young,Excellent,69,New
ORD000136,DEL034,20,4.6,13.004750195383703,77.54860335259414,13.06898441278542,77.64604139429953,Snack,scooter,Sunny,High,No,Urban,2024-06-03,13:00,13:20,12.954326158309582,73,0,Monday,6,0,13,13,Afternoon,1,20.0,Far,Young,Excellent,34,Experienced
ORD000137,DEL096,22,4.0,12.92281726208782,77.50821564560083,12.957488575958951,77.62904810446597,Drinks,motorcycle,Stormy,Medium,No,Urban,2024-04-07,12:44,13:11,13.953624139741349,90,6,Sunday,4,1,12,13,Afternoon,1,27.0,Far,Young,Average,96,New
ORD000138,DEL075,24,4.2,12.926001391046556,77.55049615207813,12.996297385584892,77.52677314433397,Meal,scooter,Fog,High,No,Urban,2024-04-06,14:30,14:43,8.235203590984387,76,5,Saturday,4,1,14,14,Afternoon,1,13.0,Moderate,Young,Good,75,New
ORD000139,DEL055,34,3.9,13.038821506446132,77.69680841425075,13.09562945412764,77.62620360590734,Meal,motorcycle,Cloudy,Medium,Yes,Metropolitan,2024-11-28,13:27,13:57,10.058940946031342,78,3,Thursday,11,0,13,13,Afternoon,1,30.0,Far,Middle,Average,55,Intermediate
ORD000140,DEL075,33,3.9,13.08349213145195,77.53689324807809,13.093464325704538,77.58129237184738,Meal,scooter,Sunny,Medium,No,Urban,2024-11-16,14:05,14:15,5.051081618333082,29,5,Saturday,11,1,14,14,Afternoon,1,10.0,Close,Middle,Average,75,New
ORD000141,DEL052,22,3.5,13.045135626697704,77.59287435169819,12.901256923332198,77.69137189701057,Meal,scooter,Sunny,Low,No,Urban,2024-06-03,12:30,12:50,19.35441775649348,90,0,Monday,6,0,12,12,Afternoon,1,20.0,Far,Young,Average,52,Intermediate
ORD000142,DEL047,20,3.9,12.914922648131473,77.62766915987152,13.00644668178645,77.67104856256469,Snack,bicycle,Rainy,Medium,No,Urban,2024-08-04,13:57,14:23,11.24250901782545,90,6,Sunday,8,1,13,14,Afternoon,1,26.0,Far,Young,Average,47,Intermediate
ORD000143,DEL029,24,4.3,12.9805791222062,77.6758946370099,12.967383851775033,77.51464845595358,Meal,scooter,Sunny,Medium,No,Urban,2024-03-19,22:31,22:41,17.95815552865959,90,1,Tuesday,3,0,22,22,Night,0,10.0,Far,Young,Good,29,Experienced
ORD000144,DEL018,42,3.5,12.900510717653614,77.65205172750605,12.958244773949351,77.51799792638397,Meal,motorcycle,Cloudy,High,No,Metropolitan,2024-08-29,19:37,19:50,16.201301909878183,90,3,Thursday,8,0,19,19,Evening,1,13.0,Far,Senior,Average,18,Experienced
ORD000145,DEL066,33,3.9,13.002241348665128,77.68179062111213,13.019250435721736,77.58341136106888,Meal,scooter,Cloudy,Medium,Yes,Semi-Urban,2024-05-04,20:53,21:03,11.08210783603228,90,5,Saturday,5,1,20,21,Evening,1,10.0,Far,Middle,Average,66,Intermediate
ORD000146,DEL064,26,4.8,12.93864089697637,77.6208767387157,12.989260864638837,77.50167423329653,Meal,motorcycle,Sunny,Low,No,Semi-Urban,2024-07-19,12:06,12:33,14.375086455617865,53,4,Friday,7,0,12,12,Afternoon,1,27.0,Far,Middle,Excellent,64,Intermediate
ORD000147,DEL012,28,4.4,13.073629329745732,77.67306376162557,13.046568416310128,77.51887738275613,Meal,scooter,Rainy,Low,No,Urban,2024-11-18,21:26,21:56,17.376280663573834,90,0,Monday,11,0,21,21,Night,1,30.0,Far,Middle,Good,12,Experienced
ORD000148,DEL097,34,4.4,12.920867010573817,77.55276859942784,12.905426838072431,77.68651913110621,Snack,motorcycle,Fog,Medium,No,Urban,2024-09-10,17:02,17:29,14.944905639897833,84,1,Tuesday,9,0,17,17,Evening,0,27.0,Far,Middle,Good,97,New
ORD000149,DEL007,34,4.1,12.900286679729406,77.58611296843398,13.085378169312849,77.65848636643571,Snack,motorcycle,Sunny,Medium,No,Metropolitan,2024-09-06,20:37,21:00,22.059911188944454,90,4,Friday,9,0,20,21,Evening,1,23.0,Far,Middle,Good,7,Experienced
ORD000150,DEL015,29,4.5,12.990229208622752,77.66875449486986,13.01351865842557,77.63454179602012,Meal,motorcycle,Fog,Jam,Yes,Metropolitan,2024-11-09,23:14,23:39,4.593988467416154,62,5,Saturday,11,1,23,23,Night,0,25.0,Close,Middle,Good,15,Experienced
ORD000151,DEL020,32,3.8,12.931086660785148,77.56511273355557,13.036813340442995,77.66604744666441,Drinks,motorcycle,Cloudy,Medium,No,Metropolitan,2024-12-31,12:27,12:56,16.224975631468187,74,1,Tuesday,12,0,12,12,Afternoon,1,29.0,Far,Middle,Average,20,Experienced
ORD000152,DEL081,38,4.7,13.047597276455033,77.67424442884769,13.02091729494236,77.55001097108817,Meal,scooter,Sunny,Jam,No,Semi-Urban,2024-10-22,12:17,12:42,14.104328220769398,90,1,Tuesday,10,0,12,12,Afternoon,1,25.0,Far,Senior,Excellent,81,New
ORD000153,DEL021,26,3.7,13.083986946356278,77.57262301357767,13.097826321261923,77.64511339251337,Meal,motorcycle,Cloudy,High,No,Semi-Urban,2024-11-27,19:07,19:25,8.19175738673349,61,2,Wednesday,11,0,19,19,Evening,1,18.0,Moderate,Middle,Average,21,Experienced
ORD000154,DEL088,36,4.5,12.908387602860511,77.57267894074467,13.097259688259276,77.62311343106722,Snack,motorcycle,Fog,Low,Yes,Semi-Urban,2024-09-10,19:28,19:46,21.699379313067407,90,1,Tuesday,9,0,19,19,Evening,1,18.0,Far,Senior,Good,88,New
ORD000155,DEL055,39,4.0,12.97911642238322,77.56180658295823,13.02197828700106,77.66972948325369,Buffet,electric_scooter,Stormy,Low,No,Urban,2024-12-23,13:18,13:43,12.88962466649914,90,0,Monday,12,0,13,13,Afternoon,1,25.0,Far,Senior,Average,55,Intermediate
ORD000156,DEL077,23,4.6,13.09936299521419,77.60938861672751,13.036792658964618,77.55653748618036,Meal,electric_scooter,Rainy,Jam,No,Urban,2024-04-08,19:14,19:37,9.091360101990142,90,0,Monday,4,0,19,19,Evening,1,23.0,Moderate,Young,Excellent,77,New
ORD000157,DEL009,24,4.3,13.046534394000131,77.52581374777975,13.023713969074034,77.65274315950627,Meal,scooter,Cloudy,Low,No,Metropolitan,2024-09-16,21:21,21:33,14.315061692551453,71,0,Monday,9,0,21,21,Night,1,12.0,Far,Young,Good,9,Experienced
ORD000158,DEL050,42,4.2,13.09063752874116,77.5073205303696,12.962136184787918,77.6705302808123,Meal,motorcycle,Sunny,Medium,Yes,Metropolitan,2024-11-04,22:08,22:36,23.057566485609502,90,0,Monday,11,0,22,22,Night,0,28.0,Far,Senior,Good,50,Intermediate
ORD000159,DEL049,26,3.8,12.932816657043231,77.6794825959942,12.938522711294588,77.60980137493797,Snack,bicycle,Cloudy,Low,No,Urban,2024-05-30,20:26,20:42,7.760504985312607,46,3,Thursday,5,0,20,20,Evening,1,16.0,Moderate,Middle,Average,49,Intermediate
ORD000160,DEL077,32,4.5,12.944273711898392,77.68578765091476,12.98055263036271,77.5827570477981,Snack,scooter,Cloudy,Medium,No,Semi-Urban,2024-12-10,19:50,20:14,12.124668306412495,63,1,Tuesday,12,0,19,20,Evening,1,24.0,Far,Middle,Good,77,New
ORD000161,DEL060,34,5.0,12.930962248119366,77.51523413237838,13.036551364460324,77.68973051528539,Drinks,scooter,Sunny,Jam,No,Urban,2024-08-29,13:39,14:06,22.639115782657967,90,3,Thursday,8,0,13,14,Afternoon,1,27.0,Far,Middle,Excellent,60,Intermediate
ORD000162,DEL068,30,4.7,12.960473806755187,77.6099395109923,12.91119547086248,77.53379392317625,Snack,bicycle,Sunny,Low,No,Metropolitan,2024-04-16,21:05,21:32,10.067709137123837,40,1,Tuesday,4,0,21,21,Night,1,27.0,Far,Middle,Excellent,68,Intermediate
ORD000163,DEL033,23,3.6,13.04487681366581,77.60793643195103,13.002861041362198,77.50725460862246,Drinks,motorcycle,Sunny,High,No,Urban,2024-12-07,13:12,13:35,12.10976662458108,70,5,Saturday,12,1,13,13,Afternoon,1,23.0,Far,Young,Average,33,Experienced
ORD000164,DEL071,32,4.1,12.93298933215164,77.57448613608352,12.981679465481278,77.53582805275788,Meal,motorcycle,Fog,Low,No,Semi-Urban,2024-03-21,11:50,12:12,6.900930338306409,39,3,Thursday,3,0,11,12,Morning,0,22.0,Moderate,Middle,Good,71,New
ORD000165,DEL002,26,4.9,13.00484680757666,77.61378096410093,13.005496968257123,77.63669079324029,Meal,electric_scooter,Cloudy,High,No,Semi-Urban,2024-07-31,23:19,23:35,2.544014858030099,24,2,Wednesday,7,0,23,23,Night,0,16.0,Very_Close,Middle,Excellent,2,Experienced
ORD000166,DEL088,38,4.3,12.95384198382288,77.59162386914561,13.072045326618309,77.6577891878052,Meal,bicycle,Sunny,Medium,No,Urban,2024-04-30,12:01,12:23,15.03625176235512,90,1,Tuesday,4,0,12,12,Afternoon,1,22.0,Far,Senior,Good,88,New
ORD000167,DEL093,41,4.5,13.065839155827383,77.59792700284092,12.909522027511413,77.64336551396123,Drinks,bicycle,Sunny,High,No,Semi-Urban,2024-07-02,19:43,20:13,18.069389569201668,90,1,Tuesday,7,0,19,20,Evening,1,30.0,Far,Senior,Good,93,New
ORD000168,DEL015,21,4.9,12.901318481067788,77.65106736461745,13.05272480987234,77.58397331079114,Snack,bicycle,Sunny,High,No,Metropolitan,2024-03-22,20:02,20:21,18.382313329039704,90,4,Friday,3,0,20,20,Evening,1,19.0,Far,Young,Excellent,15,Experienced
ORD000169,DEL088,29,4.8,12.944622991707734,77.60519205346682,13.033381978386725,77.69351470893069,Meal,motorcycle,Sunny,High,No,Metropolitan,2024-02-02,12:39,13:01,13.898977120704402,79,4,Friday,2,0,12,13,Afternoon,1,22.0,Far,Middle,Excellent,88,New
ORD000170,DEL069,32,4.3,13.021048151514435,77.56473161856107,12.940769596194624,77.58886038420951,Snack,bicycle,Cloudy,Low,No,Urban,2024-04-26,13:31,13:51,9.304716124822168,53,4,Friday,4,0,13,13,Afternoon,1,20.0,Moderate,Middle,Good,69,New
ORD000171,DEL097,44,4.2,12.919342100394768,77.61629122241779,13.04683673390562,77.69626098754424,Meal,bicycle,Sunny,High,Yes,Urban,2024-05-12,19:49,20:06,16.70542436805963,90,6,Sunday,5,1,19,20,Evening,1,17.0,Far,Senior,Good,97,New
ORD000172,DEL035,40,4.0,12.9932624431892,77.62815079941522,12.999274389375792,77.68362329142465,Buffet,scooter,Stormy,High,No,Urban,2024-01-24,16:57,17:14,6.193502467783951,87,2,Wednesday,1,0,16,17,Afternoon,0,17.0,Moderate,Senior,Average,35,Experienced
ORD000173,DEL099,25,4.6,12.987241459296474,77.63246226879987,12.996204959135548,77.58142889050535,Snack,scooter,Rainy,High,No,Semi-Urban,2024-03-18,11:45,12:02,5.751417661209666,46,0,Monday,3,0,11,12,Morning,0,17.0,Close,Young,Excellent,99,New
ORD000174,DEL083,31,3.9,13.070504601364352,77.62366133019539,12.99661410298934,77.53220172788234,Meal,scooter,Rainy,Low,No,Urban,2024-01-26,22:51,23:10,13.051195064160025,90,4,Friday,1,0,22,23,Night,0,19.0,Far,Middle,Average,83,New
ORD000175,DEL044,31,3.9,13.025079438633362,77.63292055294856,13.089846812450254,77.51796748189558,Meal,motorcycle,Rainy,High,Yes,Urban,2024-08-22,11:06,11:30,14.645700764758429,90,3,Thursday,8,0,11,11,Morning,0,24.0,Far,Middle,Average,44,Intermediate
ORD000176,DEL015,39,4.0,13.02794041243182,77.56201855673345,13.088872901267358,77.60629499044633,Drinks,scooter,Cloudy,Low,No,Urban,2024-11-08,11:52,12:16,8.360570384610895,30,4,Friday,11,0,11,12,Morning,0,24.0,Moderate,Senior,Average,15,Experienced
ORD000177,DEL038,30,3.8,13.090361520357831,77.58922678261587,13.082721609337051,77.65264159214479,Snack,motorcycle,Sunny,High,No,Metropolitan,2024-10-14,12:10,12:28,7.089943125357566,45,0,Monday,10,0,12,12,Afternoon,1,18.0,Moderate,Middle,Average,38,Intermediate
ORD000178,DEL056,42,4.5,13.096472075064677,77.63374123385087,13.077348414709018,77.53520953908543,Meal,motorcycle,Cloudy,Medium,No,Metropolitan,2024-11-18,13:58,14:26,11.141110010992676,64,0,Monday,11,0,13,14,Afternoon,1,28.0,Far,Senior,Good,56,Intermediate
ORD000179,DEL021,44,4.4,13.030678946430568,77.65087370832093,12.907517618314214,77.56364218770554,Buffet,motorcycle,Sunny,Low,No,Metropolitan,2024-07-04,14:45,15:08,16.752562954256923,81,3,Thursday,7,0,14,15,Afternoon,1,23.0,Far,Senior,Good,21,Experienced
