Order_ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Type_of_order,Type_of_vehicle,Weather_conditions,Road_traffic_density,Festival,City,Order_Date,Time_Orderd,Time_Order_picked,Distance_km,Time_taken_min
ORD002147,DEL058,39,4.1,13.045153934722912,77.63384735542773,13.092147468539089,77.50345965195753,Meal,motorcycle,Sunny,Low,No,Semi-Urban,2024-12-06,12:04,12:24,15.384353906693628,61
ORD001086,DEL038,33,4.1,13.063958628834111,77.52925989176629,12.957481346283748,77.6933819860965,Drinks,bicycle,Rainy,Low,No,Metropolitan,2024-12-07,14:01,14:28,21.715604241379168,90
ORD000708,DEL100,39,4.2,12.944561368480057,77.53873102267676,12.99456306380218,77.6664137175769,Snack,scooter,Sunny,Medium,Yes,Urban,2024-03-01,19:18,19:29,15.22078372556967,90
ORD004131,DEL031,24,4.0,13.015886364543986,77.63585941698882,12.932085138695731,77.59467561986935,Buffet,motorcycle,Cloudy,Jam,No,Metropolitan,2024-02-26,09:11,09:24,10.364541771270352,90
ORD004949,DEL078,40,3.8,13.003519764975088,77.6929566529037,12.90981519862324,77.67085904223568,Drinks,motorcycle,Cloudy,Low,No,Metropolitan,2024-03-17,20:31,20:48,10.686510315720966,36
ORD000420,DEL037,21,4.9,13.074240207258338,77.65402585384115,12.9146361424867,77.66074807101016,Meal,scooter,Cloudy,Low,No,Urban,2024-10-27,12:59,13:10,17.731757769937857,79
ORD007411,DEL094,30,3.6,13.019780400138153,77.6464686441298,12.985683113314629,77.50243068115195,Meal,motorcycle,Sunny,Low,No,Metropolitan,2024-06-02,14:57,15:10,16.43008477304241,77
ORD005752,DEL025,23,4.1,12.955850956182891,77.63540958501872,12.924068889987032,77.51635462966263,Meal,bicycle,Cloudy,Jam,No,Urban,2024-04-29,19:46,20:04,13.677876588887587,90
ORD005919,DEL075,41,3.6,13.082226562158091,77.55897442834195,12.954121659265438,77.67691568474541,Snack,motorcycle,Rainy,High,No,Semi-Urban,2024-02-05,21:09,21:25,19.328350065288536,90
ORD000263,DEL008,27,4.3,13.091326864572787,77.52902979857369,13.009515899120938,77.6310263138256,Meal,motorcycle,Sunny,Medium,No,Metropolitan,2024-11-10,13:01,13:30,14.513572890398171,79
ORD002318,DEL067,24,4.7,13.024587411606612,77.60706876984804,12.975378483495842,77.60795029120297,Meal,motorcycle,Fog,High,No,Urban,2024-08-04,12:16,12:34,5.463067374985883,44
ORD001579,DEL003,36,4.4,13.041016326167068,77.6467800831578,13.028618804813412,77.56714899880099,Drinks,motorcycle,Sunny,High,No,Semi-Urban,2024-05-20,19:44,19:58,8.94553134189851,44
ORD002248,DEL003,37,3.5,13.004950787725207,77.57348344899668,13.066093745531731,77.51968974418581,Drinks,bicycle,Rainy,Low,No,Urban,2024-01-01,09:55,10:06,9.039669877412377,65
ORD000066,DEL047,37,4.6,13.08529622014228,77.68813742841945,13.063815100387522,77.62086151904242,Meal,motorcycle,Cloudy,Medium,No,Metropolitan,2024-07-22,20:45,21:12,7.839057406594339,39
ORD004835,DEL074,22,4.0,12.935865271334919,77.63869633846369,12.976477412004273,77.54328760028615,Meal,motorcycle,Cloudy,Low,No,Urban,2024-03-10,12:21,12:39,11.50988823189626,54
ORD007867,DEL074,37,4.9,12.900907542682198,77.57335405658019,12.956373643221971,77.54732525828935,Drinks,electric_scooter,Cloudy,Medium,No,Urban,2024-04-05,14:12,14:28,6.800946221603774,34
ORD006645,DEL013,40,4.4,12.991467336003161,77.6338825829085,13.09207407413718,77.66553992641938,Meal,scooter,Cloudy,Low,Yes,Metropolitan,2024-10-16,20:54,21:23,11.707160662889967,77
ORD003015,DEL057,38,3.6,12.993213156863748,77.5617119849049,12.9257435039069,77.66638185433358,Meal,motorcycle,Sunny,Low,No,Metropolitan,2024-02-14,14:11,14:37,13.822925702443182,66
ORD006743,DEL083,41,4.3,12.9083261437429,77.61249729329965,12.939465315387116,77.5581000439497,Buffet,motorcycle,Sunny,Medium,No,Semi-Urban,2024-02-05,23:07,23:36,6.957414784121574,48
ORD000373,DEL031,42,4.9,12.932550577242832,77.66423320123796,12.931821921300651,77.53545935122224,Snack,scooter,Sunny,High,Yes,Metropolitan,2024-08-21,14:42,15:10,14.294126178524373,90
ORD002389,DEL068,43,3.7,12.916161811981073,77.53195012620888,13.076204073289285,77.5113305477357,Snack,motorcycle,Rainy,High,No,Metropolitan,2024-01-12,14:48,15:12,17.911525041711336,90
ORD007296,DEL100,42,4.9,13.046624305016053,77.60697503220287,12.920596827071542,77.60792881294267,Meal,motorcycle,Fog,Medium,No,Metropolitan,2024-05-14,19:11,19:35,13.989450658916617,86
ORD008009,DEL048,39,4.2,12.969645073692307,77.65374599650278,13.027624013176048,77.67204776330132,Meal,scooter,Rainy,Low,No,Metropolitan,2024-11-06,19:38,19:56,6.7486832405067645,43
ORD007963,DEL073,37,4.7,13.044739279493733,77.55183587374147,13.011349804883755,77.587490679115,Meal,motorcycle,Sunny,High,No,Metropolitan,2024-08-23,08:19,08:44,5.422122383820798,33
ORD001541,DEL054,24,4.7,13.040723798804338,77.64383717074821,13.047605274001713,77.64334654622812,Meal,motorcycle,Sunny,Medium,No,Urban,2024-08-29,22:45,23:13,0.7657826633025407,15
ORD002816,DEL092,27,3.7,13.050870958509709,77.55612927828176,13.023342699267992,77.57344081536823,Drinks,bicycle,Sunny,Low,No,Urban,2024-09-28,12:37,12:56,3.6096243809978326,18
ORD003730,DEL072,22,4.1,13.069026705104099,77.50961256879455,12.996264252305808,77.67235771954246,Meal,motorcycle,Stormy,High,No,Urban,2024-11-07,13:22,13:44,19.788021595656456,90
ORD007558,DEL056,30,4.0,13.010507187677886,77.65770373363021,13.085249239522534,77.66322990316972,Snack,scooter,Sunny,Medium,No,Semi-Urban,2024-12-11,19:45,20:02,8.319013366619028,43
ORD006526,DEL037,32,4.9,12.954470682626692,77.56374787778408,13.080703356426525,77.61130968966198,Drinks,scooter,Stormy,Medium,No,Semi-Urban,2024-01-14,10:19,10:49,14.973407890719248,90
ORD005937,DEL004,22,4.9,13.073856584604778,77.68012407685313,12.955692168220143,77.67910096677242,Snack,motorcycle,Cloudy,Medium,No,Urban,2024-05-11,11:49,12:06,13.11674185376694,57
ORD001254,DEL036,22,4.8,12.930340728930304,77.58115042479085,12.93000390926988,77.51358285181671,Meal,motorcycle,Sunny,Low,No,Metropolitan,2024-05-14,14:48,15:07,7.500093785306408,32
ORD007940,DEL004,37,3.6,12.954514333883683,77.55635045258218,12.970411577166624,77.68476868300648,Snack,scooter,Sunny,Medium,No,Metropolitan,2024-06-28,19:36,20:05,14.363230260484592,81
ORD008881,DEL016,26,3.9,13.089217970158819,77.6978450425296,12.9506085096281,77.51343641856354,Meal,bicycle,Rainy,Jam,No,Urban,2024-02-09,09:43,10:05,25.606890014769462,90
ORD001439,DEL087,44,4.8,13.061797080134237,77.62118306573302,12.970250676240568,77.52090607483547,Meal,motorcycle,Sunny,High,No,Urban,2024-10-02,12:03,12:28,15.071584320207702,87
ORD004232,DEL048,30,4.5,12.916302207206789,77.53589747283864,13.09770184774553,77.6597424594481,Meal,motorcycle,Sunny,High,No,Urban,2024-04-03,12:31,12:50,24.38046468497977,90
ORD004362,DEL036,23,4.5,13.005541058430595,77.66373159012487,12.92136009696255,77.6398385975657,Meal,motorcycle,Cloudy,Low,No,Urban,2024-05-01,19:46,19:58,9.713171918186545,40
ORD009023,DEL006,23,4.3,13.08317061998835,77.6466046431571,12.985473668394802,77.66902442804742,Snack,scooter,Fog,Medium,No,Metropolitan,2024-04-14,19:38,20:08,11.126243290400007,76
ORD009926,DEL052,37,3.8,13.058756153894553,77.6128924926583,13.068914101239152,77.53743219932402,Meal,scooter,Sunny,Medium,No,Urban,2024-03-29,21:21,21:44,8.451642168039676,54
ORD001705,DEL012,22,4.4,13.064936376833343,77.66805875847531,12.935286107387823,77.67719696473141,Meal,motorcycle,Cloudy,Jam,No,Urban,2024-08-14,21:34,22:04,14.426882775137514,90
ORD009825,DEL061,30,4.8,12.944073913769714,77.6189953972959,13.096604860650498,77.69246306152061,Meal,motorcycle,Sunny,Medium,No,Semi-Urban,2024-03-02,13:13,13:25,18.79252863467271,90
ORD007216,DEL098,41,4.1,12.9097202681589,77.5280079200896,12.933778378044122,77.5559440002797,Snack,motorcycle,Cloudy,High,Yes,Urban,2024-04-13,21:25,21:55,4.092299532256775,28
ORD004221,DEL018,26,4.8,12.957764930115966,77.54842766657264,12.919531132769155,77.58691232700188,Meal,motorcycle,Sunny,Jam,No,Semi-Urban,2024-01-04,14:04,14:14,6.021575924840403,44
ORD003592,DEL042,28,4.0,13.054435136856448,77.56696672711605,13.022681740307004,77.66707035468112,Meal,scooter,Sunny,High,No,Metropolitan,2024-05-09,14:31,14:58,11.657121727334333,90
ORD000082,DEL082,34,4.8,13.030096669998937,77.67615341302975,13.04773519696625,77.62311814386136,Snack,bicycle,Sunny,Medium,No,Urban,2024-12-02,22:03,22:17,6.203954153641159,38
ORD000191,DEL039,27,4.2,12.942969202327252,77.62813515827787,12.952802353589396,77.54527724362946,Meal,bicycle,Sunny,Medium,No,Semi-Urban,2024-09-21,10:21,10:33,9.261767687174116,73
ORD005160,DEL010,39,3.6,13.088346905976444,77.51828616108547,13.051568292529877,77.54724708682559,Snack,electric_scooter,Rainy,Low,No,Urban,2024-03-16,13:24,13:51,5.196177387610768,34
ORD001653,DEL011,44,3.9,13.058799062173856,77.6196199082151,13.099127279000696,77.52037613937054,Buffet,bicycle,Cloudy,High,No,Urban,2024-05-15,21:44,21:54,11.890836196256132,90
ORD009816,DEL073,33,4.7,13.053047425773551,77.6939646675706,12.972063438405169,77.5573247082847,Snack,motorcycle,Rainy,High,No,Urban,2024-10-12,12:49,13:14,17.63079942000077,90
ORD001102,DEL055,33,4.0,12.981386994927133,77.6130599726209,12.911177413358732,77.5271438344087,Meal,motorcycle,Sunny,High,No,Urban,2024-12-22,19:13,19:28,12.31598305323685,88
ORD008018,DEL065,26,4.2,13.081962271271133,77.52331212295417,13.062639634537419,77.64144179609957,Buffet,motorcycle,Cloudy,Medium,No,Metropolitan,2024-09-29,20:27,20:56,13.286650837101684,90
ORD009974,DEL060,35,4.0,12.93890580231581,77.56726058647513,12.978996895059383,77.61526841404901,Snack,bicycle,Rainy,High,No,Semi-Urban,2024-07-13,14:46,15:03,6.942646027870908,88
ORD008801,DEL087,21,4.7,13.03351482467002,77.63159203677667,12.940769626089809,77.6121843195758,Snack,scooter,Sunny,High,No,Urban,2024-08-15,12:50,13:05,10.517700343794061,62
ORD001913,DEL083,33,4.6,12.946129694837058,77.53177950248693,13.06887422403942,77.51635019892862,Meal,bicycle,Sunny,Medium,No,Urban,2024-04-08,20:37,20:56,13.731863278014025,90
ORD006873,DEL050,37,3.5,13.01735545764463,77.52795960183555,13.037062884578187,77.610850940221,Snack,motorcycle,Cloudy,Jam,Yes,Metropolitan,2024-11-10,13:52,14:13,9.457406269931818,90
ORD004269,DEL095,34,3.7,13.033458436345601,77.6704457333951,12.907706469540452,77.53914504657806,Drinks,scooter,Stormy,Low,No,Urban,2024-12-11,21:40,21:55,20.180467794376654,90
ORD005223,DEL068,37,4.5,12.935729557511673,77.64879042974391,12.973376382584823,77.55422257580084,Snack,scooter,Cloudy,High,Yes,Semi-Urban,2024-03-18,21:22,21:44,11.298231082442982,90
ORD000310,DEL055,44,3.6,13.084243020021256,77.53742015184706,12.983068564932031,77.5244702067357,Snack,motorcycle,Sunny,High,No,Urban,2024-05-12,15:56,16:24,11.321984460527398,67
ORD001891,DEL052,31,4.4,12.917049948356414,77.52004075183079,13.04241772812364,77.5507647732365,Meal,scooter,Cloudy,Low,No,Urban,2024-06-29,15:20,15:42,14.327621715042177,71
ORD008064,DEL026,21,3.7,13.02934851721691,77.69788840160324,12.932817920310816,77.57999517659906,Meal,bicycle,Rainy,Jam,No,Urban,2024-07-18,16:15,16:33,16.913198119366385,90
ORD002472,DEL083,27,3.5,12.935376588031891,77.5756609825967,13.040957430000864,77.56745630554258,Snack,motorcycle,Rainy,High,No,Semi-Urban,2024-07-12,21:28,21:52,11.754806145634754,90
ORD008215,DEL095,44,4.5,13.099381282940959,77.69937122939014,12.95217058719431,77.53598427127397,Drinks,scooter,Cloudy,High,No,Urban,2024-04-08,16:11,16:29,24.411493654237997,90
ORD009876,DEL003,41,3.7,12.932960429451166,77.63811793502407,12.964842949972804,77.51617294076826,Meal,bicycle,Sunny,Low,No,Semi-Urban,2024-03-09,08:05,08:31,13.990878189003347,90
ORD007162,DEL006,36,4.4,12.950666784128193,77.50336034995478,12.966096534890193,77.58093926134289,Drinks,motorcycle,Stormy,High,No,Urban,2024-11-03,21:52,22:08,8.779927885686151,70
ORD004770,DEL047,39,4.1,12.95088496104834,77.58913476580993,13.056808796588909,77.53668872605869,Snack,motorcycle,Sunny,Low,No,Urban,2024-11-27,14:05,14:29,13.119827187405583,48
ORD001303,DEL043,38,4.5,13.054765159378466,77.57709331665559,12.987722724989363,77.51104398022174,Snack,scooter,Rainy,Medium,No,Urban,2024-07-04,15:28,15:40,10.446511204300428,72
ORD004334,DEL032,20,3.8,12.902199680214093,77.5586614725647,12.949498701413024,77.67212801374295,Meal,motorcycle,Cloudy,High,No,Urban,2024-04-23,20:59,21:12,13.645260914062543,90
ORD005916,DEL009,40,3.6,12.902924808602004,77.61228313724676,13.078471853912456,77.53722863451549,Meal,scooter,Rainy,High,No,Urban,2024-01-25,20:49,21:01,21.19197380689958,90
ORD001733,DEL065,43,4.0,13.042050716768143,77.69907710043725,12.948792347014312,77.62567299427688,Snack,scooter,Sunny,Low,No,Semi-Urban,2024-03-18,17:36,18:05,13.173640836009591,49
ORD009576,DEL005,30,4.3,12.991708732908315,77.66315632001422,13.048139233159048,77.55587868769709,Meal,electric_scooter,Cloudy,Medium,No,Semi-Urban,2024-07-04,13:33,13:53,13.454780537136045,90
ORD006435,DEL030,27,4.3,13.01608597272375,77.6877679810478,13.069186267675088,77.65467668051843,Meal,motorcycle,Rainy,Low,No,Metropolitan,2024-10-05,20:11,20:39,6.944977809144125,42
ORD007330,DEL051,24,4.9,13.06461450330167,77.55964177392268,12.951827697443823,77.68215995615083,Drinks,motorcycle,Sunny,Medium,Yes,Urban,2024-07-21,14:44,15:14,18.484605923050914,86
ORD007214,DEL048,39,3.6,13.027097860654655,77.54595504833144,13.066503076531927,77.67134011942346,Meal,scooter,Cloudy,High,No,Urban,2024-01-18,21:45,22:03,14.588874499058559,90
ORD008044,DEL006,35,4.5,12.980146835758873,77.52086669781688,13.042921666005679,77.56582986299865,Buffet,electric_scooter,Sunny,Medium,No,Semi-Urban,2024-02-18,11:08,11:28,8.57101544538879,65
ORD001097,DEL034,41,3.8,13.080456314088124,77.61973526381351,13.0807602656096,77.62224676593281,Meal,bicycle,Fog,Medium,Yes,Semi-Urban,2024-12-29,20:49,21:11,0.28081090170579187,15
ORD002692,DEL076,24,4.9,13.094314496746854,77.66738769055465,13.094382288349987,77.57889924979756,Meal,electric_scooter,Sunny,Medium,No,Urban,2024-06-27,22:35,23:02,9.822219806463046,54
ORD008817,DEL016,37,4.3,12.953872993977429,77.53893928849573,13.094269597055042,77.61622649962862,Meal,motorcycle,Fog,Jam,No,Metropolitan,2024-10-19,21:10,21:29,17.789293425420492,90
ORD006263,DEL003,40,3.7,12.9541748110642,77.50187052702086,13.018784119857223,77.65158608677032,Meal,motorcycle,Rainy,High,No,Urban,2024-02-12,23:22,23:43,18.099846524038032,90
ORD007196,DEL086,36,4.8,12.942800569564003,77.58956181354439,12.963615410380253,77.55613914184174,Meal,bicycle,Sunny,Medium,No,Semi-Urban,2024-05-18,12:54,13:19,4.370543186172062,33
ORD004291,DEL093,36,4.1,12.927126321168856,77.69562896478092,12.926523607346986,77.6801413468484,Meal,electric_scooter,Fog,High,No,Semi-Urban,2024-11-07,12:53,13:16,1.7204268572325587,21
ORD003795,DEL040,42,4.2,13.006283048081611,77.5337139690843,13.085591675959794,77.6910656073675,Snack,bicycle,Cloudy,Low,No,Semi-Urban,2024-08-24,13:27,13:54,19.559131233285523,90
ORD009707,DEL095,26,4.7,13.081013410327616,77.56997929834162,12.981537233306316,77.65563412645722,Snack,scooter,Sunny,High,Yes,Semi-Urban,2024-10-11,21:28,21:57,14.571158764853413,90
ORD008223,DEL042,29,4.8,13.062117705444338,77.68750350270038,13.011660703345981,77.5325617308417,Drinks,motorcycle,Rainy,High,No,Metropolitan,2024-04-30,20:20,20:43,18.087504232038796,90
ORD005251,DEL044,39,3.6,13.097291314364085,77.6790496831978,12.978803510448563,77.59782575946231,Snack,motorcycle,Cloudy,Low,No,Semi-Urban,2024-04-20,18:00,18:15,15.945676580139267,62
ORD000750,DEL062,22,4.2,13.025458593514967,77.63430155785939,13.056126616921242,77.5404582532348,Snack,bicycle,Sunny,Low,No,Urban,2024-01-25,12:03,12:27,10.958738011195036,55
ORD009921,DEL037,43,4.4,12.92219843688102,77.56134203079904,13.058299254524549,77.51456145251167,Meal,bicycle,Sunny,Low,Yes,Semi-Urban,2024-07-31,10:55,11:07,15.974691430338305,90
ORD006240,DEL053,28,4.9,12.969995206195636,77.57765384767869,12.969525088433166,77.62150446840768,Meal,scooter,Sunny,High,No,Metropolitan,2024-04-08,12:18,12:48,4.867698617414277,32
ORD001801,DEL080,21,4.1,12.93339080114089,77.67783170418663,13.069930364304767,77.64751518114458,Buffet,motorcycle,Sunny,High,No,Urban,2024-08-25,22:08,22:24,15.52498549838433,90
ORD001414,DEL090,21,4.2,13.090519349810961,77.64544727813386,12.972850546279401,77.62957336105127,Meal,electric_scooter,Stormy,High,No,Urban,2024-07-29,14:53,15:13,13.179551505551373,90
ORD006794,DEL081,27,4.5,13.063904624419187,77.67757672176832,12.996573807753522,77.56988143795319,Drinks,scooter,Cloudy,High,Yes,Metropolitan,2024-08-28,23:50,00:04,14.0981855651329,90
ORD002258,DEL075,32,4.3,12.960814917766271,77.50448577368753,12.985581395876613,77.54285815015905,Meal,motorcycle,Sunny,Medium,No,Semi-Urban,2024-09-10,21:23,21:45,5.069453624894291,28
ORD002076,DEL065,38,3.6,13.035974962833926,77.62231340992294,12.94807084839355,77.53597926988236,Meal,motorcycle,Sunny,Medium,No,Urban,2024-08-13,13:28,13:58,13.676315843283716,77
ORD005360,DEL066,43,3.5,13.026768372970992,77.67503596983352,13.055256166172713,77.53605234037006,Meal,bicycle,Sunny,High,No,Urban,2024-11-13,21:01,21:22,15.747924707916008,90
ORD007261,DEL059,42,4.4,13.00307489399191,77.57416739294712,13.063031732980658,77.5108813613866,Meal,scooter,Stormy,High,No,Urban,2024-07-11,08:53,09:23,9.676720214879788,90
ORD004374,DEL013,27,4.8,13.054685311345429,77.65829837216715,13.089185710474291,77.54820819955114,Snack,scooter,Stormy,Medium,No,Semi-Urban,2024-10-06,14:50,15:10,12.806015518133327,89
ORD001417,DEL085,26,3.7,13.048655651783438,77.60566019303116,13.018077641828508,77.63900567667181,Meal,motorcycle,Cloudy,Medium,No,Urban,2024-12-19,20:50,21:05,5.021981492540692,33
ORD007808,DEL008,33,4.8,13.060888064358085,77.66280542226052,12.961043020814877,77.50281482922206,Meal,bicycle,Cloudy,High,No,Semi-Urban,2024-06-23,20:35,20:55,20.933441289472555,90
ORD007012,DEL020,38,4.7,13.067981666403213,77.61575644109466,13.025145828520932,77.57069366980879,Meal,motorcycle,Fog,Medium,Yes,Semi-Urban,2024-06-29,17:34,18:04,6.90127480071708,60
ORD003205,DEL012,29,4.9,12.944645878372187,77.57568982026028,13.086507943624706,77.66779583412615,Meal,scooter,Stormy,Jam,No,Urban,2024-04-29,18:27,18:56,18.774547792432838,90
ORD009355,DEL040,38,4.2,13.03838498048244,77.51588546888725,12.97534385142029,77.68024349057089,Meal,motorcycle,Sunny,Low,No,Metropolitan,2024-09-26,20:40,20:52,19.539702774709593,79
ORD009688,DEL023,26,3.7,12.979558642950563,77.57110174148616,13.080035053174,77.68415028939927,Snack,bicycle,Cloudy,Low,Yes,Metropolitan,2024-08-25,20:39,20:56,16.788353953438662,90
ORD002995,DEL077,35,4.4,13.07335675558767,77.55726585604683,13.065294731569681,77.68337096013448,Snack,scooter,Rainy,High,No,Urban,2024-12-21,20:38,20:50,14.026242815338836,90
ORD003517,DEL077,38,4.4,12.934813476732675,77.5057712733027,12.95136196011062,77.50795274139062,Meal,motorcycle,Rainy,Jam,No,Urban,2024-08-14,12:29,12:55,1.8527729019747228,22
ORD002700,DEL039,41,3.6,13.009361225902897,77.57147516353888,12.9679539271914,77.68871761391651,Snack,scooter,Sunny,Medium,No,Semi-Urban,2024-04-14,14:53,15:18,13.801704718637213,79
ORD003458,DEL100,30,4.6,13.069558618002606,77.66836668915114,13.067522547005348,77.5486290085979,Meal,scooter,Sunny,Low,No,Semi-Urban,2024-07-10,12:03,12:32,13.292803936101874,56
ORD008188,DEL060,31,4.8,12.966228047785046,77.62535790816932,12.96611936121321,77.66179805123724,Meal,motorcycle,Fog,Jam,No,Semi-Urban,2024-08-11,21:09,21:35,4.044873871888085,40
ORD000397,DEL017,35,3.6,13.003573923836226,77.58369999409337,12.916436302959502,77.59919323626033,Meal,motorcycle,Sunny,Low,No,Metropolitan,2024-07-07,18:17,18:40,9.823973792325292,44
ORD000353,DEL095,38,4.3,13.057554296017713,77.5328695585832,13.09465729034699,77.69329141053306,Drinks,motorcycle,Sunny,High,Yes,Semi-Urban,2024-01-28,13:12,13:25,18.276884908108066,90
ORD006686,DEL034,23,4.0,12.933750761553355,77.65323014729077,12.933657027123411,77.51324668173379,Snack,scooter,Cloudy,High,No,Semi-Urban,2024-05-17,09:58,10:08,15.538168160314115,90
ORD005610,DEL075,39,3.9,13.040159692311608,77.60847600706335,13.060760794120128,77.62244722595426,Buffet,motorcycle,Cloudy,Low,No,Metropolitan,2024-08-19,20:01,20:14,2.762986780568262,15
ORD005074,DEL044,36,4.4,13.0145247902585,77.57479366957944,12.90593984288593,77.63034213215735,Meal,bicycle,Fog,Low,No,Metropolitan,2024-02-05,23:59,00:25,13.538506912048893,90
ORD004827,DEL071,25,4.3,13.059668832108965,77.66390224788954,12.960844860621457,77.67589527086166,Drinks,scooter,Sunny,Low,No,Urban,2024-06-05,15:54,16:14,11.049942645905846,39
